2.945809999999999945e+03,2.659250000000000000e+04,8.095390000000000327e+03,1.288899999999999864e+02,5.425999999999999801e+01,1.934000000000000057e+02,2.265980000000000000e+06,7.071999999999999886e+01
2.946420000000000073e+03,2.662484999999999854e+04,8.117979999999999563e+03,1.281100000000000136e+02,5.414999999999999858e+01,1.945200000000000102e+02,5.899340000000000000e+05,7.246999999999999886e+01
2.949460000000000036e+03,2.665738000000000102e+04,8.127579999999999927e+03,1.280999999999999943e+02,5.439999999999999858e+01,1.958799999999999955e+02,3.027340000000000000e+05,7.259999999999999432e+01
2.945699999999999818e+03,2.661081999999999971e+04,8.123310000000000400e+03,1.279000000000000057e+02,5.440999999999999659e+01,1.946399999999999864e+02,1.480170000000000000e+05,7.362999999999999545e+01
2.946349999999999909e+03,2.661554000000000087e+04,8.119670000000000073e+03,1.277399999999999949e+02,5.442999999999999972e+01,1.940200000000000102e+02,1.375930000000000000e+05,7.435999999999999943e+01
2.951519999999999982e+03,2.664697000000000116e+04,8.139430000000000291e+03,1.277199999999999989e+02,5.449000000000000199e+01,1.952800000000000011e+02,1.480960000000000000e+05,7.470000000000000284e+01
2.936510000000000218e+03,2.652997000000000116e+04,8.087869999999999891e+03,1.269500000000000028e+02,5.410999999999999943e+01,1.941699999999999875e+02,3.551340000000000000e+05,7.470000000000000284e+01
2.923730000000000018e+03,2.643013999999999942e+04,8.049640000000000327e+03,1.262099999999999937e+02,5.390999999999999659e+01,1.930300000000000011e+02,1.620392000000000000e+06,7.543999999999999773e+01
2.928199999999999818e+03,2.642865000000000146e+04,8.075050000000000182e+03,1.257699999999999960e+02,5.403000000000000114e+01,1.926200000000000045e+02,4.335920000000000000e+05,7.276000000000000512e+01
2.911670000000000073e+03,2.627543999999999869e+04,8.023390000000000327e+03,1.251099999999999994e+02,5.363000000000000256e+01,1.917299999999999898e+02,2.251340000000000000e+05,7.201999999999999602e+01
2.907619999999999891e+03,2.622065999999999985e+04,8.004270000000000437e+03,1.245799999999999983e+02,5.334000000000000341e+01,1.907599999999999909e+02,1.814680000000000000e+05,7.076000000000000512e+01
2.915340000000000146e+03,2.627813000000000102e+04,8.027460000000000036e+03,1.246099999999999994e+02,5.343999999999999773e+01,1.914699999999999989e+02,6.851800000000000000e+04,7.114000000000000057e+01
2.917210000000000036e+03,2.630097999999999956e+04,8.031909999999999854e+03,1.248499999999999943e+02,5.336999999999999744e+01,1.919600000000000080e+02,5.331200000000000000e+04,7.134999999999999432e+01
2.915780000000000200e+03,2.628720000000000073e+04,8.031970000000000255e+03,1.248299999999999983e+02,5.329999999999999716e+01,1.918400000000000034e+02,2.601550000000000000e+05,7.190000000000000568e+01
2.917510000000000218e+03,2.630779000000000087e+04,8.036770000000000437e+03,1.245600000000000023e+02,5.328000000000000114e+01,1.925300000000000011e+02,1.298418000000000000e+06,7.557999999999999829e+01
2.933590000000000146e+03,2.639693000000000029e+04,8.118590000000000146e+03,1.263700000000000045e+02,5.279999999999999716e+01,1.952299999999999898e+02,5.600600000000000000e+05,7.550000000000000000e+01
2.938269999999999982e+03,2.643809000000000015e+04,8.127859999999999673e+03,1.268900000000000006e+02,5.285000000000000142e+01,1.951100000000000136e+02,1.957950000000000000e+05,7.756999999999999318e+01
2.944309999999999945e+03,2.652074000000000160e+04,8.142909999999999854e+03,1.270000000000000000e+02,5.302000000000000313e+01,1.956899999999999977e+02,3.143180000000000000e+05,7.831999999999999318e+01
2.946309999999999945e+03,2.651631999999999971e+04,8.154289999999999964e+03,1.274599999999999937e+02,5.310000000000000142e+01,1.959699999999999989e+02,1.601480000000000000e+05,7.950000000000000000e+01
2.945219999999999800e+03,2.651411999999999898e+04,8.152130000000000109e+03,1.273199999999999932e+02,5.307999999999999829e+01,1.952899999999999920e+02,1.093750000000000000e+05,7.896999999999999886e+01
2.943730000000000018e+03,2.650766999999999825e+04,8.149329999999999927e+03,1.270799999999999983e+02,5.317000000000000171e+01,1.950000000000000000e+02,8.004600000000000000e+04,7.879999999999999716e+01
2.945619999999999891e+03,2.650474000000000160e+04,8.164000000000000000e+03,1.272199999999999989e+02,5.328000000000000114e+01,1.954699999999999989e+02,1.166763000000000000e+06,7.870000000000000284e+01
2.915050000000000182e+03,2.623418000000000029e+04,8.068020000000000437e+03,1.260300000000000011e+02,5.260999999999999943e+01,1.934600000000000080e+02,6.530420000000000000e+05,7.918000000000000682e+01
2.923940000000000055e+03,2.633229999999999927e+04,8.098930000000000291e+03,1.262900000000000063e+02,5.284000000000000341e+01,1.930900000000000034e+02,1.757610000000000000e+05,7.934000000000000341e+01
2.917400000000000091e+03,2.627697999999999956e+04,8.073600000000000364e+03,1.258299999999999983e+02,5.271000000000000085e+01,1.924399999999999977e+02,7.091500000000000000e+04,7.929999999999999716e+01
2.921309999999999945e+03,2.629991999999999825e+04,8.084970000000000255e+03,1.261200000000000045e+02,5.282000000000000028e+01,1.929600000000000080e+02,1.131990000000000000e+05,7.959000000000000341e+01
2.925829999999999927e+03,2.635306999999999971e+04,8.097609999999999673e+03,1.263299999999999983e+02,5.284000000000000341e+01,1.933000000000000114e+02,6.906900000000000000e+04,7.900000000000000000e+01
2.933909999999999854e+03,2.644300999999999840e+04,8.124430000000000291e+03,1.264599999999999937e+02,5.302000000000000313e+01,1.936999999999999886e+02,9.183800000000000000e+04,7.868999999999999773e+01
2.932469999999999800e+03,2.643847999999999956e+04,8.123289999999999964e+03,1.264800000000000040e+02,5.293999999999999773e+01,1.938799999999999955e+02,8.624050000000000000e+05,7.820999999999999375e+01
2.900369999999999891e+03,2.616813000000000102e+04,8.026640000000000327e+03,1.245900000000000034e+02,5.218999999999999773e+01,1.913199999999999932e+02,2.373450000000000000e+05,7.823999999999999488e+01
2.893130000000000109e+03,2.607670000000000073e+04,8.000329999999999927e+03,1.241500000000000057e+02,5.202000000000000313e+01,1.910900000000000034e+02,2.317460000000000000e+05,7.709999999999999432e+01
2.894269999999999982e+03,2.606770999999999913e+04,8.004510000000000218e+03,1.242800000000000011e+02,5.217000000000000171e+01,1.906999999999999886e+02,1.337810000000000000e+05,7.568000000000000682e+01
2.873889999999999873e+03,2.589911000000000058e+04,7.933739999999999782e+03,1.230600000000000023e+02,5.163000000000000256e+01,1.886399999999999864e+02,1.283580000000000000e+05,7.659999999999999432e+01
2.871510000000000218e+03,2.587459000000000015e+04,7.926600000000000364e+03,1.230799999999999983e+02,5.157999999999999829e+01,1.886599999999999966e+02,1.231800000000000000e+05,7.531999999999999318e+01
2.869389999999999873e+03,2.584295999999999913e+04,7.919409999999999854e+03,1.228900000000000006e+02,5.152000000000000313e+01,1.880999999999999943e+02,1.070000000000000000e+05,7.465000000000000568e+01
2.884050000000000182e+03,2.596509000000000015e+04,7.963760000000000218e+03,1.238799999999999955e+02,5.184000000000000341e+01,1.897700000000000102e+02,1.008986000000000000e+06,7.465000000000000568e+01
2.882179999999999836e+03,2.594727000000000044e+04,7.955920000000000073e+03,1.237199999999999989e+02,5.197999999999999687e+01,1.890800000000000125e+02,3.439700000000000000e+05,7.332999999999999829e+01
2.891139999999999873e+03,2.604815000000000146e+04,7.987699999999999818e+03,1.241500000000000057e+02,5.211999999999999744e+01,1.897299999999999898e+02,1.671610000000000000e+05,7.715000000000000568e+01
2.887269999999999982e+03,2.600113000000000102e+04,7.968960000000000036e+03,1.240699999999999932e+02,5.207000000000000028e+01,1.900999999999999943e+02,1.312640000000000000e+05,7.589000000000000057e+01
2.890420000000000073e+03,2.604147000000000116e+04,7.978819999999999709e+03,1.244200000000000017e+02,5.220000000000000284e+01,1.901100000000000136e+02,1.401410000000000000e+05,7.707999999999999829e+01
2.892789999999999964e+03,2.608240000000000146e+04,7.983369999999999891e+03,1.244699999999999989e+02,5.220000000000000284e+01,1.898400000000000034e+02,1.517790000000000000e+05,7.790999999999999659e+01
2.895969999999999800e+03,2.610872999999999956e+04,7.991939999999999600e+03,1.246800000000000068e+02,5.228000000000000114e+01,1.903100000000000023e+02,1.070880000000000000e+05,7.790000000000000568e+01
2.879429999999999836e+03,2.596759999999999854e+04,7.943319999999999709e+03,1.238700000000000045e+02,5.185999999999999943e+01,1.895399999999999920e+02,1.219399000000000000e+06,7.776999999999999602e+01
2.838980000000000018e+03,2.557743000000000029e+04,7.801939999999999600e+03,1.222099999999999937e+02,5.077000000000000313e+01,1.878300000000000125e+02,2.186570000000000000e+05,7.768000000000000682e+01
2.840190000000000055e+03,2.554704000000000087e+04,7.818819999999999709e+03,1.223299999999999983e+02,5.082000000000000028e+01,1.870600000000000023e+02,1.543870000000000000e+05,7.490000000000000568e+01
2.859190000000000055e+03,2.571722000000000116e+04,7.880470000000000255e+03,1.231899999999999977e+02,5.120000000000000284e+01,1.885300000000000011e+02,7.296600000000000000e+04,7.467000000000000171e+01
2.864389999999999873e+03,2.577325000000000000e+04,7.898079999999999927e+03,1.232399999999999949e+02,5.129999999999999716e+01,1.888100000000000023e+02,1.148500000000000000e+05,7.543000000000000682e+01
2.873170000000000073e+03,2.585200999999999840e+04,7.920289999999999964e+03,1.235799999999999983e+02,5.150999999999999801e+01,1.892800000000000011e+02,8.821700000000000000e+04,7.600000000000000000e+01
2.870880000000000109e+03,2.582502000000000044e+04,7.911739999999999782e+03,1.236899999999999977e+02,5.145000000000000284e+01,1.888400000000000034e+02,9.990300000000000000e+04,7.600000000000000000e+01
2.870719999999999800e+03,2.582836000000000058e+04,7.910590000000000146e+03,1.238599999999999994e+02,5.132999999999999829e+01,1.886500000000000057e+02,5.948530000000000000e+05,7.500000000000000000e+01
2.844849999999999909e+03,2.561536999999999898e+04,7.828819999999999709e+03,1.232500000000000000e+02,5.085999999999999943e+01,1.864900000000000091e+02,1.938890000000000000e+05,7.520999999999999375e+01
2.829039999999999964e+03,2.550654999999999927e+04,7.769140000000000327e+03,1.223199999999999932e+02,5.042000000000000171e+01,1.850300000000000011e+02,1.553290000000000000e+05,7.603000000000000114e+01
2.850440000000000055e+03,2.565629999999999927e+04,7.828699999999999818e+03,1.236500000000000057e+02,5.100999999999999801e+01,1.866200000000000045e+02,1.754160000000000000e+05,7.518000000000000682e+01
2.862530000000000200e+03,2.576725999999999840e+04,7.868029999999999745e+03,1.244899999999999949e+02,5.135000000000000142e+01,1.874600000000000080e+02,1.032700000000000000e+05,7.760999999999999943e+01
2.865750000000000000e+03,2.581434999999999854e+04,7.874930000000000291e+03,1.247800000000000011e+02,5.139999999999999858e+01,1.870600000000000023e+02,8.546200000000000000e+04,7.818999999999999773e+01
2.887260000000000218e+03,2.598886000000000058e+04,7.939140000000000327e+03,1.260400000000000063e+02,5.185999999999999943e+01,1.890300000000000011e+02,1.028220000000000000e+05,7.778000000000000114e+01
2.881400000000000091e+03,2.594236999999999898e+04,7.916939999999999600e+03,1.254699999999999989e+02,5.175000000000000000e+01,1.883400000000000034e+02,7.369940000000000000e+05,7.901999999999999602e+01
2.815480000000000018e+03,2.538584000000000015e+04,7.674930000000000291e+03,1.222800000000000011e+02,4.989000000000000057e+01,1.836899999999999977e+02,5.065850000000000000e+05,7.962999999999999545e+01
2.816639999999999873e+03,2.537341999999999825e+04,7.677489999999999782e+03,1.223900000000000006e+02,4.985000000000000142e+01,1.833700000000000045e+02,3.352700000000000000e+05,7.428000000000000114e+01
2.807420000000000073e+03,2.528786000000000058e+04,7.651920000000000073e+03,1.218199999999999932e+02,4.970000000000000284e+01,1.828300000000000125e+02,1.844610000000000000e+05,7.425000000000000000e+01
2.804389999999999873e+03,2.524952999999999884e+04,7.640029999999999745e+03,1.218100000000000023e+02,4.963000000000000256e+01,1.820900000000000034e+02,2.889060000000000000e+05,7.303000000000000114e+01
2.818750000000000000e+03,2.536729000000000087e+04,7.683899999999999636e+03,1.224500000000000028e+02,4.997999999999999687e+01,1.827800000000000011e+02,1.486140000000000000e+05,7.240999999999999659e+01
2.808889999999999873e+03,2.529254000000000087e+04,7.671680000000000291e+03,1.218700000000000045e+02,4.972999999999999687e+01,1.815800000000000125e+02,9.692900000000000000e+04,7.351999999999999602e+01
2.836030000000000200e+03,2.550918999999999869e+04,7.722489999999999782e+03,1.232500000000000000e+02,5.071999999999999886e+01,1.802700000000000102e+02,4.339780000000000000e+05,7.254000000000000625e+01
2.842219999999999800e+03,2.560154000000000087e+04,7.742850000000000364e+03,1.235999999999999943e+02,5.077000000000000313e+01,1.820200000000000102e+02,2.036460000000000000e+05,7.615000000000000568e+01
2.843840000000000146e+03,2.560977999999999884e+04,7.748100000000000364e+03,1.237099999999999937e+02,5.054999999999999716e+01,1.816299999999999955e+02,1.025200000000000000e+05,7.604000000000000625e+01
2.851000000000000000e+03,2.567286999999999898e+04,7.772979999999999563e+03,1.239899999999999949e+02,5.072999999999999687e+01,1.822299999999999898e+02,7.232000000000000000e+04,7.518000000000000682e+01
2.850349999999999909e+03,2.566383000000000175e+04,7.771439999999999600e+03,1.237800000000000011e+02,5.067999999999999972e+01,1.821999999999999886e+02,8.762900000000000000e+04,7.535999999999999943e+01
2.842679999999999836e+03,2.560820999999999913e+04,7.753710000000000036e+03,1.234399999999999977e+02,5.064999999999999858e+01,1.812199999999999989e+02,9.486900000000000000e+04,7.468999999999999773e+01
2.834409999999999854e+03,2.553204999999999927e+04,7.734489999999999782e+03,1.230999999999999943e+02,5.045000000000000284e+01,1.807299999999999898e+02,9.461470000000000000e+05,7.468999999999999773e+01
2.842380000000000109e+03,2.554777000000000044e+04,7.756449999999999818e+03,1.244300000000000068e+02,5.106000000000000227e+01,1.848300000000000125e+02,2.130140000000000000e+05,7.314000000000000057e+01
2.851320000000000164e+03,2.564659000000000015e+04,7.816869999999999891e+03,1.250000000000000000e+02,5.111999999999999744e+01,1.859300000000000068e+02,1.849670000000000000e+05,7.523999999999999488e+01
2.850380000000000109e+03,2.564095999999999913e+04,7.808369999999999891e+03,1.244899999999999949e+02,5.072999999999999687e+01,1.855099999999999909e+02,1.069820000000000000e+05,7.450000000000000000e+01
2.850340000000000146e+03,2.563752000000000044e+04,7.812729999999999563e+03,1.248799999999999955e+02,5.077000000000000313e+01,1.864600000000000080e+02,1.956120000000000000e+05,7.528000000000000114e+01
2.856340000000000146e+03,2.569691999999999825e+04,7.834199999999999818e+03,1.252999999999999972e+02,5.077000000000000313e+01,1.868700000000000045e+02,3.039470000000000000e+05,7.612000000000000455e+01
2.858460000000000036e+03,2.572343000000000029e+04,7.838409999999999854e+03,1.251099999999999994e+02,5.081000000000000227e+01,1.864699999999999989e+02,2.566890000000000000e+05,7.731000000000000227e+01
2.850960000000000036e+03,2.564802000000000044e+04,7.822149999999999636e+03,1.248299999999999983e+02,5.085999999999999943e+01,1.862700000000000102e+02,1.161110000000000000e+06,7.931000000000000227e+01
2.883210000000000036e+03,2.587461000000000058e+04,7.920699999999999818e+03,1.279099999999999966e+02,5.382000000000000028e+01,1.875500000000000114e+02,8.336560000000000000e+05,7.976000000000000512e+01
2.885760000000000218e+03,2.590213000000000102e+04,7.923739999999999782e+03,1.277900000000000063e+02,5.404999999999999716e+01,1.871699999999999875e+02,3.702160000000000000e+05,8.640000000000000568e+01
2.888860000000000127e+03,2.593402000000000044e+04,7.937100000000000364e+03,1.279599999999999937e+02,5.438000000000000256e+01,1.882599999999999909e+02,2.981010000000000000e+05,8.575000000000000000e+01
2.885019999999999982e+03,2.591122000000000116e+04,7.921090000000000146e+03,1.277500000000000000e+02,5.445000000000000284e+01,1.874900000000000091e+02,3.016290000000000000e+05,8.687999999999999545e+01
2.886610000000000127e+03,2.592759999999999854e+04,7.922630000000000109e+03,1.278700000000000045e+02,5.467999999999999972e+01,1.872299999999999898e+02,1.877850000000000000e+05,8.445000000000000284e+01
2.876539999999999964e+03,2.586195999999999913e+04,7.895340000000000146e+03,1.273299999999999983e+02,5.440999999999999659e+01,1.867899999999999920e+02,4.654360000000000000e+05,8.401999999999999602e+01
2.876320000000000164e+03,2.586268000000000029e+04,7.898050000000000182e+03,1.277199999999999989e+02,5.424000000000000199e+01,1.869900000000000091e+02,2.102171000000000000e+06,8.314000000000000057e+01
2.868639999999999873e+03,2.581836999999999898e+04,7.868619999999999891e+03,1.278400000000000034e+02,5.477000000000000313e+01,1.866699999999999875e+02,4.136320000000000000e+05,8.340000000000000568e+01
2.880730000000000018e+03,2.592020999999999913e+04,7.897529999999999745e+03,1.288199999999999932e+02,5.492000000000000171e+01,1.870300000000000011e+02,3.101620000000000000e+05,8.675000000000000000e+01
2.869550000000000182e+03,2.584645999999999913e+04,7.857369999999999891e+03,1.277699999999999960e+02,5.470000000000000284e+01,1.864000000000000057e+02,2.292980000000000000e+05,8.718000000000000682e+01
2.872480000000000018e+03,2.587295999999999913e+04,7.864119999999999891e+03,1.276800000000000068e+02,5.479999999999999716e+01,1.860500000000000114e+02,1.857940000000000000e+05,8.759000000000000341e+01
2.873119999999999891e+03,2.587865000000000146e+04,7.867149999999999636e+03,1.279200000000000017e+02,5.510000000000000142e+01,1.862899999999999920e+02,1.487470000000000000e+05,8.851999999999999602e+01
2.862420000000000073e+03,2.578013000000000102e+04,7.829850000000000364e+03,1.271200000000000045e+02,5.467000000000000171e+01,1.854499999999999886e+02,3.004440000000000000e+05,8.879000000000000625e+01
2.859519999999999982e+03,2.576400000000000000e+04,7.816289999999999964e+03,1.268700000000000045e+02,5.464999999999999858e+01,1.853000000000000114e+02,1.848009000000000000e+06,8.864000000000000057e+01
