Date,Time,S&P,Dow_Jones,NASDAQ,Skype（Microsoft）,Cisco,Facebook,Trading_Volume,Prev_Avg_Price,True_Price
12/9/19,12/9/19 15:30,3140.58,27950.22,8637.68,151.1,43.21,201.96,337242,65.98,65.82
12/9/19,12/9/19 16:00,3135.96,27909.6,8621.83,150.95,43.17,201.34,705874,65.82,65.94
12/10/19,12/10/19 10:30,3140.23,27931.5,8647.06,151.32,43.29,200.96,1183858,65.94,65.08
12/10/19,12/10/19 11:30,3139.07,27921.57,8642.64,151.36,43.22,201.09,411722,65.08,64.44
12/10/19,12/10/19 12:30,3134.15,27877.99,8627.87,151.03,43.29,200.76,407111,64.44,64.53
12/10/19,12/10/19 13:30,3136.69,27912.24,8634.28,151.09,43.37,200.8,215690,64.53,64.41
12/10/19,12/10/19 14:30,3137.17,27923.26,8630.04,150.97,43.4,200.61,210006,64.41,64.88
12/10/19,12/10/19 15:30,3132.73,27888.45,8616.85,150.78,43.32,200.75,295138,64.87,64.82
12/10/19,12/10/19 16:00,3132.52,27881.72,8616.18,150.72,43.37,200.87,1168138,64.81,64.57
12/11/19,12/11/19 10:30,3139.05,27871.85,8639.5,150.55,43.51,201.34,1034116,0,62.36
12/11/19,12/11/19 11:30,3136.89,27849.29,8633.25,150.89,43.63,201.42,613844,62.34,62.96
12/11/19,12/11/19 12:30,3134.24,27831.32,8627.8,150.7,43.58,201.05,392759,62.93,62.83
12/11/19,12/11/19 13:30,3135.38,27854.21,8633.03,150.75,43.46,201.34,327135,62.8,62.97
12/11/19,12/11/19 14:30,3139.65,27880.75,8646.96,150.98,43.6,201.93,225065,62.97,63.02
12/11/19,12/11/19 15:30,3141.17,27898.85,8654.1,151.29,43.57,202.51,221116,63.08,63.12
12/11/19,12/11/19 16:00,3141.62,27911.09,8654.05,151.29,43.54,202.26,872215,63.11,63.52
12/12/19,12/12/19 10:30,3173.59,28193.38,8743.76,152.82,44.65,203.19,586618,63.52,63.14
12/12/19,12/12/19 11:30,3161.44,28098.89,8688.84,151.8,44.72,201.57,572969,63.15,62.35
12/12/19,12/12/19 12:30,3154.68,28000.36,8670.04,151.33,44.51,201.05,532919,62.35,62.33
12/12/19,12/12/19 13:30,3159.95,28049.65,8690.56,151.69,44.76,200.89,320237,62.33,62.39
12/12/19,12/12/19 14:30,3166.24,28136.71,8697.64,152.17,44.88,197.37,308573,62.39,62.64
12/12/19,12/12/19 15:30,3168.29,28140.87,8711.76,152.41,44.93,196.58,387221,62.63,62.72
12/12/19,12/12/19 16:00,3168.58,28132.12,8717.32,152.82,44.91,196.75,612803,62.72,62.49
12/13/19,12/13/19 10:30,3169.88,28165.82,8742.8,153.64,45.04,194.11,481770,0,62.61
12/13/19,12/13/19 11:30,3158.56,28046.42,8702.81,153.74,44.67,193.29,316526,62.67,62.46
12/13/19,12/13/19 12:30,3169.29,28134.28,8736.85,154.27,44.69,194.92,322839,62.51,63.22
12/13/19,12/13/19 13:30,3169.9,28129.15,8738.25,154.1,44.62,194.97,420903,63.22,63.46
12/13/19,12/13/19 14:30,3168.98,28131.04,8737.37,154.05,44.56,195.32,213523,63.46,63.29
12/13/19,12/13/19 15:30,3168.29,28138.09,8732.33,154,44.51,194.44,229576,63.29,63.41
12/13/19,12/13/19 16:00,3168.8,28135.38,8734.88,154.11,44.55,194.11,476411,63.41,63.54
12/16/19,12/16/19 10:30,3195.57,28322.17,8826.81,154.98,45.66,198.78,553760,0,64.78
12/16/19,12/16/19 11:30,3195.23,28304.07,8829.08,154.79,45.62,197.76,444059,64.78,65.12
12/16/19,12/16/19 12:30,3197.11,28312.93,8832.25,154.91,45.49,197.69,401939,65.15,65.41
12/16/19,12/16/19 13:30,3195.83,28294.31,8826.65,154.9,45.28,197.12,223396,65.41,65.24
12/16/19,12/16/19 14:30,3193.5,28278.93,8822.2,154.91,45.28,197.65,349653,65.24,65.76
12/16/19,12/16/19 15:30,3192.64,28251.57,8817.42,155.1,45.29,198.11,537620,65.76,66.18
12/16/19,12/16/19 16:00,3191.45,28235.82,8814.23,155.11,45.22,197.92,771585,66.23,66.35
12/17/19,12/17/19 10:30,3196.27,28275.57,8819.14,154.92,45.38,197.11,671646,66.35,66.1
12/17/19,12/17/19 11:30,3193.51,28283.65,8813.05,154.77,45.54,197.19,267692,66.1,65.93
12/17/19,12/17/19 12:30,3195.31,28310.54,8820.6,154.76,45.57,198.29,211424,65.93,66.09
12/17/19,12/17/19 13:30,3193.33,28284.52,8817.04,154.52,45.59,198.1,181340,66.07,65.98
12/17/19,12/17/19 14:30,3193.58,28290.22,8818.75,154.24,45.67,198.42,153563,65.98,65.93
12/17/19,12/17/19 15:30,3195.02,28300.75,8825.74,154.49,45.71,198.63,234441,65.93,66.1
12/17/19,12/17/19 16:00,3192.51,28266.95,8823.36,154.27,45.67,198.39,577554,66.11,66.17
12/18/19,12/18/19 10:30,3193.34,28289.88,8830.99,154.36,45.58,202.71,300596,66.22,66.7
12/18/19,12/18/19 11:30,3197.81,28298.42,8845.79,155.03,45.77,203.93,335641,66.7,67.6
12/18/19,12/18/19 12:30,3194.43,28277.95,8843.75,154.74,45.74,203.34,165617,67.6,67.36
12/18/19,12/18/19 13:30,3194.58,28274.99,8840.94,154.53,45.78,202.42,215700,67.35,67.6
12/18/19,12/18/19 14:30,3195.36,28290.01,8844.96,154.48,45.83,203.46,185799,67.6,67.74
12/18/19,12/18/19 15:30,3194.91,28276.32,8840.88,154.23,45.94,202.63,287322,67.75,67.75
12/18/19,12/18/19 16:00,3191.15,28239.31,8827.74,153.95,45.86,202.5,746709,67.75,67.6
12/19/19,12/19/19 10:30,3196.78,28305.28,8852.18,154.17,46.76,203.73,215346,67.6,67.58
12/19/19,12/19/19 11:30,3201,28362.1,8867.21,154.31,46.91,205.05,153883,67.58,67.27
12/19/19,12/19/19 12:30,3202.17,28348.24,8871.64,154.63,47.12,204.68,238498,67.22,67.75
12/19/19,12/19/19 13:30,3201.73,28332.52,8872.4,154.74,47.04,205.09,98495,67.78,68.07
12/19/19,12/19/19 14:30,3205.18,28363.94,8879.49,155.12,47.11,205.28,96093,68.1,68.14
12/19/19,12/19/19 15:30,3201.96,28343.55,8876.15,155.24,47.02,206.11,185756,68.15,68.29
12/19/19,12/19/19 16:00,3205.38,28377.09,8887.22,155.29,47.08,206.06,624353,68.29,68.18
12/20/19,12/20/19 10:30,3220.06,28468.99,8915.23,156.61,46.97,205.36,321702,68.2,67.42
12/20/19,12/20/19 11:30,3224.43,28500.45,8925.91,156.56,47.01,205.61,242574,67.4,66.63
12/20/19,12/20/19 12:30,3223.04,28505.17,8925.31,156.76,47.04,206.53,128969,66.63,66.63
12/20/19,12/20/19 13:30,3223.08,28498.08,8928.76,156.65,46.95,206.62,326176,66.62,66.9
12/20/19,12/20/19 14:30,3221.7,28499.47,8924.03,156.69,46.88,206.56,195545,66.89,66.89
12/20/19,12/20/19 15:30,3222.8,28492.28,8921.77,156.68,46.79,206.48,212971,66.86,67.13
12/20/19,12/20/19 16:00,3221.21,28454.89,8924.96,156.98,46.66,206.3,773072,67.12,66.93
12/23/19,12/23/19 10:30,3225.09,28555.54,8938.38,157,46.97,206.68,255790,0,66.75
12/23/19,12/23/19 11:30,3227.47,28579.78,8953.23,157.1,47.36,206.16,139991,66.75,67.3
12/23/19,12/23/19 12:30,3224.92,28564.48,8950.96,157.12,47.29,206.34,98637,67.31,67.03
12/23/19,12/23/19 13:30,3226.55,28568.48,8953.93,157.11,47.43,206.21,129365,67.03,67.13
12/23/19,12/23/19 14:30,3226.05,28565.51,8953.2,157.21,47.33,206.1,84413,67.13,66.96
12/23/19,12/23/19 15:30,3225.57,28570.51,8949.44,157.05,47.26,206.26,176878,66.96,66.49
12/23/19,12/23/19 16:00,3224.01,28551.53,8945.65,156.98,47.3,206.18,777777,66.5,66.15
12/24/19,12/24/19 10:30,3223.23,28532.77,8946.42,156.96,47.04,205.9,196342,66.15,66.38
12/24/19,12/24/19 11:30,3223.28,28524.56,8949.68,157.11,46.92,206.34,132840,66.36,66.8
12/24/19,12/24/19 12:30,3222.87,28516.35,8949.15,156.95,46.94,205.82,96644,66.77,66.38
12/24/19,12/24/19 13:30,3223.38,28515.45,8952.88,156.95,46.99,205.12,132189,66.38,66.46
12/24/19,12/24/19 14:30,,,,156.95,46.99,205.12,4396,66.46,66.46
12/24/19,12/24/19 16:00,,,,156.95,46.99,205.12,6,66.46,66.46
12/26/19,12/26/19 10:30,3232.81,28564.42,8987.27,157.51,47.15,206.16,516170,66.5,67.72
12/26/19,12/26/19 11:30,3234.02,28584.11,8996.37,157.69,46.99,207.02,208351,67.72,67.78
12/26/19,12/26/19 12:30,3231.74,28559.85,8993.89,157.77,46.94,206.79,137565,67.78,67.84
12/26/19,12/26/19 13:30,3234.41,28570.36,9008.87,157.84,46.9,207.64,107271,67.82,67.7
12/26/19,12/26/19 14:30,3233.92,28567.98,9009.24,157.83,46.94,207.7,81455,67.7,67.6
12/26/19,12/26/19 15:30,3233.07,28562.96,9004.95,157.87,46.89,206.94,120707,67.6,67.24
12/26/19,12/26/19 16:00,3239.91,28621.39,9022.39,158.24,47.05,207.79,169372,67.19,67.45
12/27/19,12/27/19 10:30,3241.38,28666.86,9017.55,158.41,47.12,207.97,298077,67.51,67.14
12/27/19,12/27/19 11:30,3244.96,28692.61,9031.35,158.5,47.12,208.41,92741,67.14,67.17
12/27/19,12/27/19 12:30,3241.47,28674.83,9013.98,158.18,47.04,207.88,80580,67.18,67.05
12/27/19,12/27/19 13:30,3240.29,28662.8,9003.63,158.31,47.02,207.48,47716,67.05,67
12/27/19,12/27/19 14:30,3242.13,28675.77,9015.45,158.49,47.01,208.33,79719,67.01,66.74
12/27/19,12/27/19 15:30,3241.08,28659.69,9009.89,158.54,47.03,208.49,144561,66.73,66.71
12/27/19,12/27/19 16:00,3240.02,28645.26,9006.62,158.53,46.98,208.1,169650,66.71,66.64
12/30/19,12/30/19 10:30,3218.54,28442.39,8923.94,156.74,46.58,205.15,305442,66.56,65.85
12/30/19,12/30/19 11:30,3224.05,28494.62,8947.73,157.32,46.7,204.96,196335,65.85,66.74
12/30/19,12/30/19 12:30,3229.51,28557.03,8965.64,157.46,46.85,205.73,89715,66.61,66.62
12/30/19,12/30/19 13:30,3226.63,28530.25,8962.38,157.51,46.75,205.24,139633,66.67,67.09
12/30/19,12/30/19 14:30,3222.34,28477.28,8951.06,157.59,46.71,205.07,95818,67.14,66.63
12/30/19,12/30/19 15:30,3224.11,28496.92,8956.38,157.48,46.77,204.73,121617,66.69,66.73
12/30/19,12/30/19 16:00,3221.29,28462.14,8945.99,157.16,46.8,204.41,158350,66.73,66.79
12/31/19,12/31/19 10:30,3217.33,28414.69,8941.91,156.45,46.84,204.49,197675,66.38,67.12
12/31/19,12/31/19 11:30,3214.64,28400.06,8935.22,156.23,46.81,204.1,180475,67.12,67.75
12/31/19,12/31/19 12:30,3216.44,28404.78,8945.62,156.43,47.05,204.37,217398,67.75,67.71
12/31/19,12/31/19 13:30,3217.64,28410.09,8947.76,156.44,47.1,204.45,203396,67.71,67.86
12/31/19,12/31/19 14:30,3220.26,28428.33,8955.62,156.65,47.04,204.36,106558,67.86,67.79
12/31/19,12/31/19 15:30,3224.08,28471.82,8961.62,156.83,47.11,204.85,104154,67.8,67.86
12/31/19,12/31/19 16:00,3230.76,28538.24,8972.6,157.27,47.16,205.25,241576,67.86,68.04
1/6/20,1/6/20 10:30,3230.57,28520.04,9015.92,157.95,46.88,210.22,482313,67.28,68.97
1/6/20,1/6/20 11:30,3233.96,28593.25,9035.18,158.21,47.14,210.79,518582,68.97,69.32
1/6/20,1/6/20 12:30,3233.25,28572.85,9031.18,157.83,47.13,210.73,174904,69.32,69.68
1/6/20,1/6/20 13:30,3238,28620.68,9042.69,157.98,47.06,211.08,502571,69.64,69.98
1/6/20,1/6/20 14:30,3240.22,28638.35,9050.17,158.14,47.25,211.34,558110,69.98,70
1/6/20,1/6/20 15:30,3239.64,28627.73,9050.37,157.88,47.27,212.01,257939,70,69.79
1/6/20,1/6/20 16:00,3246.3,28703.45,9071.47,158.6,47.35,212.6,456951,69.79,70.32
1/7/20,1/7/20 10:30,3238.91,28633.23,9070.28,158.38,47,213.41,696046,70.32,69.84
1/7/20,1/7/20 11:30,3243.8,28675.46,9087.78,158.48,47,214.13,319697,69.85,70.1
1/7/20,1/7/20 12:30,3238.85,28591.43,9082.85,158.24,46.72,213.93,321499,70.1,70.32
1/7/20,1/7/20 13:30,3240.04,28603.99,9086.37,158.14,46.71,214.19,3777648,70.32,72.28
1/7/20,1/7/20 14:30,3238.24,28597.45,9076.5,157.5,46.85,213.19,780422,72.28,72.14
1/7/20,1/7/20 15:30,3241.7,28627.58,9083.36,157.73,47.05,213.17,516408,72.17,71.85
1/7/20,1/7/20 16:00,3237.17,28583.41,9068.58,157.15,47.04,213.06,475586,71.87,71.9
1/8/20,1/8/20 10:30,3242.56,28593.38,9088.12,158.53,46.56,213.75,549426,71.9,72.1
1/8/20,1/8/20 11:30,3248.53,28677.72,9099,159,46.6,214.11,305053,72.1,72.47
1/8/20,1/8/20 12:30,3259.62,28802.02,9139.53,159.52,46.99,214.72,320600,72.47,73.07
1/8/20,1/8/20 13:30,3257.57,28778.59,9139.01,159.32,47.06,214.82,245986,73.02,73.19
1/8/20,1/8/20 14:30,3257.66,28782.27,9140.41,159.48,47.05,215.22,244437,73.19,72.8
1/8/20,1/8/20 15:30,3266.42,28853.92,9167.6,160.32,47.31,216.18,322212,72.8,72.85
1/8/20,1/8/20 16:00,3253.06,28745.13,9129.24,159.65,47.07,215.22,401516,72.85,72.55
1/9/20,1/9/20 10:30,3270.49,28899.87,9203.07,160.94,46.88,217.65,697213,73.99,71.77
1/9/20,1/9/20 11:30,3271.48,28936.41,9202.33,161.46,46.81,217.48,334912,71.77,72.72
1/9/20,1/9/20 12:30,3268.96,28932.38,9185.04,161.21,46.75,216.89,296605,72.72,72.02
1/9/20,1/9/20 13:30,3269.48,28924.87,9187.06,161.4,46.81,217.22,337612,72.02,72.01
1/9/20,1/9/20 14:30,3272.26,28937.44,9194.11,161.44,46.78,217.58,257498,72.01,72.41
1/9/20,1/9/20 15:30,3272.03,28943.08,9194.75,161.19,46.83,218.01,246243,72.41,72.35
1/9/20,1/9/20 16:00,3274.7,28957.24,9203.43,161.65,46.88,218.3,384142,72.35,72.62
1/10/20,1/10/20 10:30,3279.42,28970.68,9227.56,162.4,46.94,218.41,409726,72.62,73.14
1/10/20,1/10/20 11:30,3275.83,28894.11,9215.25,162.14,46.88,218.97,270698,73.2,73.5
1/10/20,1/10/20 12:30,3272.29,28885.8,9197.17,161.76,46.91,218.76,277051,73.5,72.98
1/10/20,1/10/20 13:30,3276.16,28914.14,9209.04,161.69,47.04,219.35,126279,72.98,73.3
1/10/20,1/10/20 14:30,3272.06,28883.31,9197.35,161.57,46.89,218.56,151938,73.3,73.52
1/10/20,1/10/20 15:30,3266.21,28840.17,9179.89,161.2,46.75,217.9,184839,73.49,72.93
1/10/20,1/10/20 16:00,3265.35,28823.7,9178.86,160.9,46.69,218.06,183763,72.93,73.09
1/13/20,1/13/20 10:30,3274.64,28853.15,9216.9,161,46.97,220.59,781138,73.89,74.34
1/13/20,1/13/20 11:30,3277.98,28873.63,9228.7,161.46,47.23,221.39,481382,74.34,74.76
1/13/20,1/13/20 12:30,3283.28,28904.21,9251.08,162.08,47.34,221.49,932182,74.76,75.53
1/13/20,1/13/20 13:30,3281.37,28872.51,9254.02,162.36,47.47,221.76,383213,75.53,74.47
1/13/20,1/13/20 14:30,3283.8,28879.05,9261.6,162.53,47.36,221.64,290098,74.47,74.44
1/13/20,1/13/20 15:30,3282.24,28862.07,9254.3,162.38,47.37,220.93,159705,74.44,74.11
1/13/20,1/13/20 16:00,3288.1,28906.31,9273.93,162.84,47.52,221.91,260991,74.11,74.03
1/14/20,1/14/20 10:30,3284.16,28931.77,9262.53,162.88,47.26,221.36,615187,74.3,73.43
1/14/20,1/14/20 11:30,3285.79,28999.93,9259.69,162.45,47.37,220.89,221527,73.43,73.45
1/14/20,1/14/20 12:30,3289.78,29028.25,9277.78,162.75,47.51,220.46,230170,73.41,73.91
1/14/20,1/14/20 13:30,3293.53,29044.51,9294.18,162.93,47.49,220.28,153257,73.91,73.98
1/14/20,1/14/20 14:30,3284.8,28952.36,9264.16,162.3,47.34,219.79,204720,73.98,73.71
1/14/20,1/14/20 15:30,3279.66,28903.85,9245.7,161.66,47.29,219.37,176075,73.71,73.3
1/14/20,1/14/20 16:00,3283,28939.2,9251.33,161.69,47.34,219.06,201105,73.33,73.16
1/15/20,1/15/20 10:30,3292.5,29057.66,9283.62,163,47.75,221.38,431630,73.28,74.76
1/15/20,1/15/20 11:30,3295.23,29081.51,9285.03,162.93,47.75,220.86,621781,74.7,75.99
1/15/20,1/15/20 12:30,3295.26,29106.48,9289.52,163.32,47.69,221.44,629736,75.99,76.23
1/15/20,1/15/20 13:30,3290.26,29057.48,9272.09,163.16,47.61,220.64,628152,76.33,77.24
1/15/20,1/15/20 14:30,3294.67,29104.85,9282.5,163.38,47.6,221,611344,77.29,77.13
1/15/20,1/15/20 15:30,3283.37,28997.16,9241.21,162.66,47.38,220.55,381882,77.13,76.52
1/15/20,1/15/20 16:00,3289.33,29030.55,9258.7,162.74,47.56,221.15,566366,76.52,76.94
1/16/20,1/16/20 10:30,3306.7,29201.3,9325.24,164.42,48.07,221.15,978792,76.94,76.6
1/16/20,1/16/20 11:30,3305.14,29195.16,9309.51,164.22,48.25,220.92,582600,76.61,75.55
1/16/20,1/16/20 12:30,3306.25,29188.02,9313.19,164.57,48.35,221.26,270365,75.51,75.95
1/16/20,1/16/20 13:30,3306.55,29187.41,9316.2,164.46,48.28,221.2,204868,75.95,76.37
1/16/20,1/16/20 14:30,3309.05,29212.83,9330.77,165,48.37,221.63,163231,76.36,76.68
1/16/20,1/16/20 15:30,3310.36,29244.19,9331.94,165.08,48.44,221.22,208008,76.68,76.1
1/16/20,1/16/20 16:00,3316.82,29297.57,9357.13,165.72,48.59,221.77,294260,76.11,76.11
1/17/20,1/17/20 10:30,3326.12,29369.48,9379.9,165.95,48.8,221.54,358965,76.11,76.35
1/17/20,1/17/20 11:30,3321.34,29319.66,9354.82,165.27,48.57,220.98,176054,76.39,76.01
1/17/20,1/17/20 12:30,3325.11,29342.15,9366.3,165.64,48.5,221.29,110939,75.92,75.87
1/17/20,1/17/20 13:30,3324.44,29312.7,9368.25,165.9,48.5,221.66,113300,75.84,75.91
1/17/20,1/17/20 14:30,3324.41,29328.17,9367.54,165.86,48.51,221.97,141608,75.84,76.15
1/17/20,1/17/20 15:30,3325.41,29325.66,9370.29,166.14,48.5,221.78,103375,76.15,75.84
1/17/20,1/17/20 16:00,3329.51,29347.15,9388.94,166.64,48.56,222.14,298174,75.84,75.56
1/21/20,1/21/20 10:30,3321.58,29273.1,9372.86,166.83,48.52,220.32,553734,75.56,75.5
1/21/20,1/21/20 11:30,3325.81,29302.56,9389.78,167.45,48.48,221.04,171254,75.5,76.4
1/21/20,1/21/20 12:30,3328.36,29320.1,9393.75,167.24,48.63,221.41,159180,76.4,76.37
1/21/20,1/21/20 13:30,3323.79,29288.4,9374.6,166.63,48.51,221.27,129432,76.37,76.33
1/21/20,1/21/20 14:30,3320.3,29160.17,9361.84,166.37,48.34,221.02,128044,76.33,76.41
1/21/20,1/21/20 15:30,3324.37,29219.41,9381.16,166.55,48.39,221.33,165944,76.42,76.94
1/21/20,1/21/20 16:00,3320.82,29196.24,9370.81,166.05,48.34,221.44,239925,76.97,76.73
1/22/20,1/22/20 10:30,3335.48,29309.56,9431.23,166.62,48.97,221.81,281131,77.07,76.44
1/22/20,1/22/20 11:30,3329.02,29214.85,9417.11,166,48.86,221.85,225046,76.45,76.41
1/22/20,1/22/20 12:30,3325.75,29177.08,9407.32,165.5,48.76,222.05,173588,76.41,76.48
1/22/20,1/22/20 13:30,3330.9,29265.06,9424.18,166.15,48.85,222.15,139675,76.5,76.41
1/22/20,1/22/20 14:30,3328.63,29236.93,9408.46,165.69,48.79,222.18,169403,76.42,76.35
1/22/20,1/22/20 15:30,3323.02,29200.61,9387.91,165.54,48.64,221.55,211719,76.32,75.94
1/22/20,1/22/20 16:00,3321.76,29186.34,9383.77,165.25,48.6,221.32,266453,75.94,75.61
1/23/20,1/23/20 10:30,3313.8,29083.37,9383.58,165.98,48.61,220.85,283562,75.67,75.61
1/23/20,1/23/20 11:30,3305.44,28998.72,9357.04,165.38,48.41,219.9,120889,75.61,75.32
1/23/20,1/23/20 12:30,3314.37,29066.7,9378.02,165.73,48.61,220.13,125673,75.32,75.16
1/23/20,1/23/20 13:30,3313.98,29080.32,9374.8,165.45,48.6,219.92,128746,75.16,74.8
1/23/20,1/23/20 14:30,3323.18,29156.09,9396.63,165.75,48.65,220.34,129152,74.81,74.51
1/23/20,1/23/20 15:30,3325.79,29176.77,9405.07,165.94,48.59,220.33,199535,74.52,74.36
1/23/20,1/23/20 16:00,3325.51,29160.09,9402.48,166.27,48.54,219.76,211402,74.33,74.47
1/24/20,1/24/20 10:30,3318.54,29152.5,9401.53,166.43,48.67,220.09,355064,74.97,75.72
1/24/20,1/24/20 11:30,3314.4,29123.88,9390,166.54,48.61,219.87,193992,75.7,74.99
1/24/20,1/24/20 12:30,3300.58,29008.18,9338.17,165.66,48.48,218.28,222177,74.99,73.67
1/24/20,1/24/20 13:30,3295.81,28973.66,9325.84,165.2,48.35,217.74,122060,73.67,73.64
1/24/20,1/24/20 14:30,3285.21,28876.25,9286.61,164.23,48.17,216.49,298192,73.64,72.79
1/24/20,1/24/20 15:30,3294.8,28987.05,9319.03,164.73,48.43,217.65,184513,72.78,73.22
1/24/20,1/24/20 16:00,3295.45,28989.66,9314.91,164.59,48.39,217.94,222455,73.22,73
1/27/20,1/27/20 10:30,3252.92,28641.7,9164.28,162.15,47.24,215.34,523949,71.33,71.19
1/27/20,1/27/20 11:30,3247.23,28559.6,9140.79,162.25,46.94,214.65,397009,71.19,70.69
1/27/20,1/27/20 12:30,3255.68,28649.51,9176.66,162.65,47.19,215.51,164134,70.69,71.01
1/27/20,1/27/20 13:30,3256.52,28656.42,9178.28,162.57,47.22,215.35,100426,71.01,71.09
1/27/20,1/27/20 14:30,3256.82,28651.86,9183.4,162.61,47.25,215.7,83967,71.09,71.05
1/27/20,1/27/20 15:30,3248.05,28574.47,9151.68,161.97,47.14,215.01,126187,71.09,70.77
1/27/20,1/27/20 16:00,3243.58,28535.19,9139.31,161.84,47.02,214.87,299029,70.77,70.44
1/28/20,1/28/20 10:30,3270.69,28699.26,9232.12,164.34,47.37,215.65,340482,70.44,70.95
1/28/20,1/28/20 11:30,3278.04,28763.17,9259,164.96,47.37,217.28,397746,70.95,72.3
1/28/20,1/28/20 12:30,3281.05,28783.21,9273.39,164.96,47.46,218.05,172687,72.26,72.07
1/28/20,1/28/20 13:30,3275.69,28748.76,9259.69,164.51,47.4,217.7,109468,72.07,71.73
1/28/20,1/28/20 14:30,3281.26,28790.17,9274.29,164.88,47.37,217.98,106762,71.73,71.71
1/28/20,1/28/20 15:30,3283.78,28792.95,9286.54,165.24,47.42,218.22,262173,71.71,71.78
1/28/20,1/28/20 16:00,3276.25,28722.58,9269.68,165.01,47.32,217.79,172680,71.78,71.51
1/29/20,1/29/20 10:30,3279.97,28809.92,9274.25,166.08,46.96,219.89,286065,72.51,72.08
1/29/20,1/29/20 11:30,3287.57,28870.49,9297.01,166.6,46.96,221.55,268454,72.07,73.39
1/29/20,1/29/20 12:30,3287.08,28853.46,9303.45,167.15,46.99,222.34,178611,73.39,73.76
1/29/20,1/29/20 13:30,3289.39,28881.39,9311.54,167.62,46.94,222.9,137860,73.79,73.78
1/29/20,1/29/20 14:30,3289.36,28869.8,9316.42,167.97,46.88,223.1,143398,73.78,73.97
1/29/20,1/29/20 15:30,3280.52,28799.79,9297.57,167.61,46.63,223.1,140131,73.97,73.74
1/29/20,1/29/20 16:00,3273.43,28734.58,9275.16,167.58,46.61,223.23,150485,73.74,73.58
1/30/20,1/30/20 10:30,3258.69,28643.71,9239.55,171.51,46.2,209.81,342510,73.58,74.49
1/30/20,1/30/20 11:30,3256.35,28621.48,9222.7,171.29,46.17,209,317833,74.56,73.68
1/30/20,1/30/20 12:30,3253.53,28594.8,9215.99,171.09,46.06,208.37,69019,73.68,73.48
1/30/20,1/30/20 13:30,3250.08,28559.1,9204.91,170.8,46,209.12,228557,73.55,73.42
1/30/20,1/30/20 14:30,3257.91,28621.96,9232.4,171.36,46.07,209.68,96276,73.38,74.04
1/30/20,1/30/20 15:30,3272.61,28755.78,9273.3,172.45,46.58,209.9,147737,74.04,74.38
1/30/20,1/30/20 16:00,3283.61,28858.8,9298.93,172.31,46.8,209.53,192210,74.38,74.54
1/31/20,1/31/20 10:30,3253.71,28533.24,9229.7,170.45,45.91,205.07,279936,74.27,74.01
1/31/20,1/31/20 11:30,3237.65,28411.64,9183.05,169.74,45.68,203.13,300091,74.01,74.12
1/31/20,1/31/20 12:30,3238.44,28412.65,9196.21,169.91,45.78,203.9,156778,74.12,74.41
1/31/20,1/31/20 13:30,3229.47,28328.85,9171.61,170.05,45.67,202.44,260652,74.37,75.28
1/31/20,1/31/20 14:30,3230.71,28302.56,9171.52,170.4,45.63,201.68,532074,75.28,75.37
1/31/20,1/31/20 15:30,3219.99,28212.94,9140.67,169.53,45.5,201.11,276745,75.37,75.73
1/31/20,1/31/20 16:00,3225.42,28255.76,9150.94,169.77,45.54,201.91,650802,75.73,76.3
2/3/20,2/3/20 10:30,3266.87,28609.64,9297.34,172.42,46.36,204.62,4575143,76.3,84.66
2/3/20,2/3/20 11:30,3254.15,28491.8,9276.26,172.11,46.1,203.49,1506668,84.66,84.6
2/3/20,2/3/20 12:30,3252.88,28448.15,9272.5,172.85,46.11,203.75,941467,84.52,84.74
2/3/20,2/3/20 13:30,3250.52,28409.85,9259.54,173.07,46.05,203.7,1171065,84.72,86.85
2/3/20,2/3/20 14:30,3250.78,28410.73,9268.87,173.46,46.07,204.25,1738083,86.85,87
2/3/20,2/3/20 15:30,3254.95,28467.23,9283.44,173.73,46.2,203.91,1387343,87.01,88.15
2/3/20,2/3/20 16:00,3248.92,28399.81,9273.4,173.91,46.09,204.19,1501167,88.15,87.66
2/4/20,2/4/20 10:30,3297.32,28856.45,9415.98,178.23,47.03,207.91,5009074,87.66,84.42
2/4/20,2/4/20 11:30,3300.76,28872.26,9440.81,179.25,47.18,208.15,1664719,84.33,84.71
2/4/20,2/4/20 12:30,3304.94,28890.5,9460.11,179.44,47.16,208.98,984799,84.72,85.8
2/4/20,2/4/20 13:30,3300.21,28845.85,9454.24,178.94,47.01,209.37,722566,85.8,86.27
2/4/20,2/4/20 14:30,3302.83,28864.92,9466.16,178.93,47.04,209.43,635204,86.27,86.48
2/4/20,2/4/20 15:30,3304.17,28862.93,9483.01,179.16,47.15,210.27,464385,86.48,86.62
2/4/20,2/4/20 16:00,3297.59,28807.63,9467.97,179.63,47.17,209.83,795000,86.62,85.79
2/5/20,2/5/20 10:30,3316.93,29026.75,9514.41,180.68,47.89,209.99,2543595,85.77,89.09
2/5/20,2/5/20 11:30,3324.1,29113.14,9491.93,178.98,47.9,209.97,786688,89.02,86.88
2/5/20,2/5/20 12:30,3326.26,29151.34,9496.64,178.97,47.96,209.93,442097,86.86,87.5
2/5/20,2/5/20 13:30,3325.28,29164.7,9487.29,178.35,47.9,209.96,287670,87.5,86.76
2/5/20,2/5/20 14:30,3328.45,29216.46,9494.07,178.73,47.98,209.14,206612,86.76,87.21
2/5/20,2/5/20 15:30,3334,29287.71,9509.69,179.53,48.02,209.6,327101,87.26,86.85
