Date,Time,S&P,Dow_Jones,NASDAQ,Skype（Microsoft）,Cisco,Facebook,Trading_Volume,Prev_Avg_Price,True_Price,,From 2019.4.18 11:30 To 2020.4.17 16:00,,,Pre_Avg_Price: Average Open Stock Price of Zoom one hour earlier,,
2019/11/19,2019/11/19 13:30,3121.01,27941.42,8574.01,149.82,44.70,199.19,157590,69.11,68.99,,,,,,,
2019/11/19,2019/11/19 14:30,3124.55,27956.77,8587.28,149.76,44.77,199.60,215439,68.99,70.02,,,,,,,
2019/11/19,2019/11/19 15:30,3121.88,27943.32,8575.32,149.56,44.72,198.86,157570,70.02,69.73,,,,,,,
2019/11/19,2019/11/19 16:00,3120.17,27933.91,8570.66,149.47,44.71,199.32,209282,69.75,69.64,,,,,,,
2019/11/20,2019/11/20 10:30,3115.33,27849.72,8567.22,149.80,44.55,198.94,255986,0.00,70.03,,,,,,,
2019/11/20,2019/11/20 11:30,3116.19,27850.33,8566.24,149.87,44.57,198.64,985301,69.99,71.66,,,,,,,
2019/11/20,2019/11/20 12:30,3113.81,27855.32,8557.90,149.70,44.68,198.46,244321,71.59,71.20,,,,,,,
2019/11/20,2019/11/20 13:30,3093.44,27691.06,8479.88,148.20,44.22,196.43,512600,71.20,70.03,,,,,,,
2019/11/20,2019/11/20 14:30,3104.69,27772.94,8513.94,148.99,44.32,196.89,173683,70.00,70.52,,,,,,,
2019/11/20,2019/11/20 15:30,3102.82,27774.14,8508.60,148.72,44.25,196.49,219760,70.52,70.68,,,,,,,
2019/11/20,2019/11/20 16:00,3108.44,27821.09,8526.73,149.21,44.33,197.51,402542,70.62,70.99,,,,,,,
2019/11/21,2019/11/21 10:30,3098.55,27744.80,8499.62,148.52,44.17,198.29,306900,71.69,70.30,,,,,,,
2019/11/21,2019/11/21 11:30,3100.51,27744.16,8501.39,148.81,44.12,198.20,165301,70.30,70.62,,,,,,,
2019/11/21,2019/11/21 12:30,3102.77,27781.48,8497.72,148.87,44.15,197.49,198464,70.62,70.02,,,,,,,
2019/11/21,2019/11/21 13:30,3106.03,27809.75,8512.26,149.15,44.30,198.26,101536,70.02,70.00,,,,,,,
2019/11/21,2019/11/21 14:30,3107.45,27809.21,8517.48,149.21,44.25,198.76,70741,70.00,70.34,,,,,,,
2019/11/21,2019/11/21 15:30,3105.85,27796.09,8512.76,149.16,44.23,197.95,102413,70.35,70.02,,,,,,,
2019/11/21,2019/11/21 16:00,3103.51,27766.29,8506.21,149.07,44.09,197.93,183880,70.02,69.92,,,,,,,
2019/11/22,2019/11/22 10:30,3105.37,27834.53,8497.95,148.96,44.18,198.32,1230149,0.00,72.74,,,,,,,
2019/11/22,2019/11/22 11:30,3103.64,27806.28,8496.38,148.76,44.04,198.39,332930,72.71,73.00,,,,,,,
2019/11/22,2019/11/22 12:30,3107.80,27847.64,8509.92,148.76,44.07,199.22,202299,73.00,72.80,,,,,,,
2019/11/22,2019/11/22 13:30,3109.54,27857.70,8514.65,149.02,44.09,199.05,313374,72.80,73.32,,,,,,,
2019/11/22,2019/11/22 14:30,3108.48,27869.67,8508.59,148.71,43.99,198.23,230529,73.32,73.24,,,,,,,
2019/11/22,2019/11/22 15:30,3110.33,27868.19,8519.75,149.11,44.00,198.59,260042,73.24,73.38,,,,,,,
2019/11/22,2019/11/22 16:00,3110.28,27875.62,8519.89,149.18,44.10,198.82,455590,73.38,73.16,,,,,,,
2019/11/25,2019/11/25 10:30,3130.51,28024.81,8615.45,150.18,44.58,200.57,679664,0.00,73.62,,,,,,,
2019/11/25,2019/11/25 11:30,3128.88,27997.78,8619.31,150.47,44.59,200.34,263814,73.68,74.54,,,,,,,
2019/11/25,2019/11/25 12:30,3128.26,27996.72,8617.73,150.35,44.60,200.55,279742,74.54,74.93,,,,,,,
2019/11/25,2019/11/25 13:30,3129.74,28013.80,8621.23,150.40,44.68,200.27,199242,74.93,74.80,,,,,,,
2019/11/25,2019/11/25 14:30,3129.51,28020.13,8623.75,150.58,44.73,199.75,116805,74.80,74.79,,,,,,,
2019/11/25,2019/11/25 15:30,3132.91,28052.66,8629.93,150.67,44.77,200.06,142734,74.79,74.86,,,,,,,
2019/11/25,2019/11/25 16:00,3133.65,28066.61,8632.49,150.82,44.69,199.79,257346,74.86,74.55,,,,,,,
2019/11/26,2019/11/26 10:30,3135.39,28084.08,8644.19,151.56,44.88,199.33,541670,74.55,75.04,,,,,,,
2019/11/26,2019/11/26 11:30,3137.98,28095.08,8648.92,151.61,44.80,199.38,192564,75.04,75.22,,,,,,,
2019/11/26,2019/11/26 12:30,3141.13,28124.58,8657.57,151.60,44.72,199.43,132858,75.22,75.20,,,,,,,
2019/11/26,2019/11/26 13:30,3138.10,28095.66,8653.02,151.58,44.59,199.44,100711,75.20,75.27,,,,,,,
2019/11/26,2019/11/26 14:30,3137.44,28101.97,8648.37,151.53,44.65,199.00,145339,75.32,75.34,,,,,,,
2019/11/26,2019/11/26 15:30,3136.60,28095.25,8643.09,151.72,44.54,198.60,164412,75.33,75.24,,,,,,,
2019/11/26,2019/11/26 16:00,3140.48,28120.86,8647.93,151.62,44.56,198.97,569993,75.24,75.16,,,,,,,
2019/11/27,2019/11/27 10:30,3144.95,28099.10,8680.43,151.56,44.29,202.15,405342,75.16,74.62,,,,,,,
2019/11/27,2019/11/27 11:30,3146.16,28112.15,8685.33,151.80,44.35,202.01,209596,74.62,74.25,,,,,,,
2019/11/27,2019/11/27 12:30,3148.31,28124.83,8693.24,151.77,44.42,201.86,259534,74.25,73.56,,,,,,,
2019/11/27,2019/11/27 13:30,3152.69,28162.78,8699.80,151.63,44.54,203.10,107140,73.56,73.67,,,,,,,
2019/11/27,2019/11/27 14:30,3153.09,28167.74,8698.51,151.63,44.55,202.56,73415,73.67,73.66,,,,,,,
2019/11/27,2019/11/27 15:30,3153.60,28161.39,8701.02,151.64,44.58,202.39,123085,73.66,73.94,,,,,,,
2019/11/27,2019/11/27 16:00,3153.65,28164.00,8705.18,151.91,44.49,202.00,177922,73.95,74.08,,,,,,,
2019/11/29,2019/11/29 10:30,3147.87,28101.78,8689.84,151.41,44.78,202.67,143907,0.00,73.98,,,,,,,
2019/11/29,2019/11/29 11:30,3146.33,28085.12,8687.54,151.15,44.69,203.14,126877,73.99,74.43,,,,,,,
2019/11/29,2019/11/29 12:30,3144.19,28077.13,8676.74,151.01,44.69,202.76,90762,74.43,74.37,,,,,,,
2019/11/29,2019/11/29 13:30,3140.98,28051.41,8665.47,150.97,44.56,201.64,149580,74.39,74.50,,,,,,,
2019/11/29,2019/11/29 14:30,,,,150.97,44.56,201.64,549,74.50,74.50,,,,,,,
2019/11/29,2019/11/29 16:00,,,,150.97,44.56,201.64,220,74.50,74.50,,,,,,,
2019/12/02,2019/12/02 10:30,3118.68,27893.78,8564.61,148.51,44.11,198.92,1300568,74.50,69.46,,,,,,,
2019/12/02,2019/12/02 11:30,3115.70,27839.46,8558.64,148.54,44.03,199.07,398700,69.48,70.19,,,,,,,
2019/12/02,2019/12/02 12:30,3116.41,27834.33,8560.55,149.02,44.01,199.49,269413,70.19,70.24,,,,,,,
2019/12/02,2019/12/02 13:30,3118.13,27837.98,8573.98,149.63,44.08,199.78,180839,70.24,69.55,,,,,,,
2019/12/02,2019/12/02 14:30,3123.30,27873.47,8588.64,149.71,44.13,200.13,240418,69.53,69.29,,,,,,,
2019/12/02,2019/12/02 15:30,3116.70,27815.52,8571.54,149.30,44.02,199.87,339695,69.29,68.78,,,,,,,
2019/12/02,2019/12/02 16:00,3113.92,27783.93,8567.99,149.14,43.96,199.70,431554,68.77,68.93,,,,,,,
2019/12/03,2019/12/03 10:30,3079.82,27385.96,8471.90,147.67,43.25,196.84,687034,0.00,68.78,,,,,,,
2019/12/03,2019/12/03 11:30,3078.04,27350.47,8462.83,147.40,43.12,195.92,230363,68.78,68.88,,,,,,,
2019/12/03,2019/12/03 12:30,3082.70,27417.43,8481.34,147.80,43.31,196.92,153715,68.88,69.50,,,,,,,
2019/12/03,2019/12/03 13:30,3087.71,27452.30,8497.13,148.31,43.43,197.34,165537,69.48,70.06,,,,,,,
2019/12/03,2019/12/03 14:30,3082.99,27417.33,8484.21,147.98,43.34,197.16,213483,70.04,70.31,,,,,,,
2019/12/03,2019/12/03 15:30,3093.01,27507.75,8515.23,148.55,43.42,198.32,190323,70.31,70.17,,,,,,,
2019/12/03,2019/12/03 16:00,3093.21,27502.94,8520.64,148.90,43.54,198.82,805251,70.17,70.02,,,,,,,
2019/12/04,2019/12/04 10:30,3113.69,27681.52,8568.69,149.09,43.74,199.74,338382,70.02,70.57,,,,,,,
2019/12/04,2019/12/04 11:30,3115.88,27705.94,8574.77,149.41,43.56,198.73,139006,70.56,70.68,,,,,,,
2019/12/04,2019/12/04 12:30,3113.08,27684.15,8567.07,149.01,43.51,198.40,191448,70.62,69.73,,,,,,,
2019/12/04,2019/12/04 13:30,3114.72,27701.76,8569.69,149.18,43.45,198.84,123225,69.68,70.09,,,,,,,
2019/12/04,2019/12/04 14:30,3117.85,27708.31,8579.08,149.37,43.38,199.34,80330,70.09,70.01,,,,,,,
2019/12/04,2019/12/04 15:30,3115.46,27689.86,8572.51,149.32,43.29,198.85,102882,70.01,70.06,,,,,,,
2019/12/04,2019/12/04 16:00,3112.75,27649.78,8566.67,149.44,43.16,198.71,1101493,70.06,69.96,,,,,,,
2019/12/05,2019/12/05 10:30,3109.81,27602.95,8555.88,149.46,42.88,199.34,412807,69.96,69.95,,,,,,,
2019/12/05,2019/12/05 11:30,3111.69,27620.15,8563.12,149.56,42.85,198.86,206410,69.96,70.40,,,,,,,
2019/12/05,2019/12/05 12:30,3109.82,27598.91,8556.53,149.45,42.82,198.85,160827,70.38,70.06,,,,,,,
2019/12/05,2019/12/05 13:30,3111.17,27627.16,8556.50,149.34,42.78,198.60,203088,70.06,70.06,,,,,,,
2019/12/05,2019/12/05 14:30,3115.92,27667.64,8569.23,149.64,42.83,199.18,309122,70.05,69.83,,,,,,,
2019/12/05,2019/12/05 15:30,3118.38,27694.39,8572.97,149.65,42.81,199.21,437600,69.83,69.40,,,,,,,
2019/12/05,2019/12/05 16:00,3117.44,27677.79,8570.70,149.52,42.80,199.36,2171069,69.40,69.67,,,,,,,
2019/12/06,2019/12/06 10:30,3144.08,27947.41,8645.11,150.31,42.98,200.38,3458279,69.67,63.30,,,,,,,
2019/12/06,2019/12/06 11:30,3148.88,27999.80,8650.92,150.81,43.08,201.15,2155680,63.30,62.37,,,,,,,
2019/12/06,2019/12/06 12:30,3149.00,28012.21,,150.83,43.18,200.66,1036063,62.34,63.02,,,,,,,
2019/12/06,2019/12/06 13:30,3149.60,28022.09,,150.98,43.19,200.80,1230758,63.02,63.22,,,,,,,
2019/12/06,2019/12/06 14:30,3148.29,28014.33,,151.13,43.18,201.12,782699,63.22,62.82,,,,,,,
2019/12/06,2019/12/06 15:30,3147.15,28009.35,,151.05,43.08,200.83,1125103,62.81,63.17,,,,,,,
2019/12/06,2019/12/06 16:00,3145.91,28015.06,8656.53,151.34,43.11,201.05,1312753,63.17,62.74,,,,,,,
2019/12/09,2019/12/09 10:30,3147.03,27985.56,8672.10,151.36,43.44,202.95,1920454,62.74,65.75,,,,,,,
2019/12/09,2019/12/09 11:30,3144.81,27960.58,8655.90,151.21,43.50,202.82,893573,65.75,66.64,,,,,,,
2019/12/09,2019/12/09 12:30,3142.30,27942.23,8647.37,151.42,43.39,202.50,551648,66.64,67.01,,,,,,,
2019/12/09,2019/12/09 13:30,3140.84,27938.61,8642.36,151.35,43.39,202.15,487145,66.99,66.02,,,,,,,
2019/12/09,2019/12/09 14:30,3138.55,27930.86,8632.97,151.10,43.20,201.71,317323,66.02,65.98,,,,,,,
2019/12/09,2019/12/09 15:30,3140.58,27950.22,8637.68,151.10,43.21,201.96,337242,65.98,65.82,,,,,,,
2019/12/09,2019/12/09 16:00,3135.96,27909.60,8621.83,150.95,43.17,201.34,705874,65.82,65.94,,,,,,,
2019/12/10,2019/12/10 10:30,3140.23,27931.50,8647.06,151.32,43.29,200.96,1183858,65.94,65.08,,,,,,,
2019/12/10,2019/12/10 11:30,3139.07,27921.57,8642.64,151.36,43.22,201.09,411722,65.08,64.44,,,,,,,
2019/12/10,2019/12/10 12:30,3134.15,27877.99,8627.87,151.03,43.29,200.76,407111,64.44,64.53,,,,,,,
2019/12/10,2019/12/10 13:30,3136.69,27912.24,8634.28,151.09,43.37,200.80,215690,64.53,64.41,,,,,,,
2019/12/10,2019/12/10 14:30,3137.17,27923.26,8630.04,150.97,43.40,200.61,210006,64.41,64.88,,,,,,,
2019/12/10,2019/12/10 15:30,3132.73,27888.45,8616.85,150.78,43.32,200.75,295138,64.87,64.82,,,,,,,
2019/12/10,2019/12/10 16:00,3132.52,27881.72,8616.18,150.72,43.37,200.87,1168138,64.81,64.57,,,,,,,
2019/12/11,2019/12/11 10:30,3139.05,27871.85,8639.50,150.55,43.51,201.34,1034116,0.00,62.36,,,,,,,
2019/12/11,2019/12/11 11:30,3136.89,27849.29,8633.25,150.89,43.63,201.42,613844,62.34,62.96,,,,,,,
2019/12/11,2019/12/11 12:30,3134.24,27831.32,8627.80,150.70,43.58,201.05,392759,62.93,62.83,,,,,,,
2019/12/11,2019/12/11 13:30,3135.38,27854.21,8633.03,150.75,43.46,201.34,327135,62.80,62.97,,,,,,,
2019/12/11,2019/12/11 14:30,3139.65,27880.75,8646.96,150.98,43.60,201.93,225065,62.97,63.02,,,,,,,
2019/12/11,2019/12/11 15:30,3141.17,27898.85,8654.10,151.29,43.57,202.51,221116,63.08,63.12,,,,,,,
2019/12/11,2019/12/11 16:00,3141.62,27911.09,8654.05,151.29,43.54,202.26,872215,63.11,63.52,,,,,,,
2019/12/12,2019/12/12 10:30,3173.59,28193.38,8743.76,152.82,44.65,203.19,586618,63.52,63.14,,,,,,,
2019/12/12,2019/12/12 11:30,3161.44,28098.89,8688.84,151.80,44.72,201.57,572969,63.15,62.35,,,,,,,
2019/12/12,2019/12/12 12:30,3154.68,28000.36,8670.04,151.33,44.51,201.05,532919,62.35,62.33,,,,,,,
2019/12/12,2019/12/12 13:30,3159.95,28049.65,8690.56,151.69,44.76,200.89,320237,62.33,62.39,,,,,,,
2019/12/12,2019/12/12 14:30,3166.24,28136.71,8697.64,152.17,44.88,197.37,308573,62.39,62.64,,,,,,,
2019/12/12,2019/12/12 15:30,3168.29,28140.87,8711.76,152.41,44.93,196.58,387221,62.63,62.72,,,,,,,
2019/12/12,2019/12/12 16:00,3168.58,28132.12,8717.32,152.82,44.91,196.75,612803,62.72,62.49,,,,,,,
2019/12/13,2019/12/13 10:30,3169.88,28165.82,8742.80,153.64,45.04,194.11,481770,0.00,62.61,,,,,,,
2019/12/13,2019/12/13 11:30,3158.56,28046.42,8702.81,153.74,44.67,193.29,316526,62.67,62.46,,,,,,,
2019/12/13,2019/12/13 12:30,3169.29,28134.28,8736.85,154.27,44.69,194.92,322839,62.51,63.22,,,,,,,
2019/12/13,2019/12/13 13:30,3169.90,28129.15,8738.25,154.10,44.62,194.97,420903,63.22,63.46,,,,,,,
2019/12/13,2019/12/13 14:30,3168.98,28131.04,8737.37,154.05,44.56,195.32,213523,63.46,63.29,,,,,,,
2019/12/13,2019/12/13 15:30,3168.29,28138.09,8732.33,154.00,44.51,194.44,229576,63.29,63.41,,,,,,,
2019/12/13,2019/12/13 16:00,3168.80,28135.38,8734.88,154.11,44.55,194.11,476411,63.41,63.54,,,,,,,
2019/12/16,2019/12/16 10:30,3195.57,28322.17,8826.81,154.98,45.66,198.78,553760,0.00,64.78,,,,,,,
2019/12/16,2019/12/16 11:30,3195.23,28304.07,8829.08,154.79,45.62,197.76,444059,64.78,65.12,,,,,,,
2019/12/16,2019/12/16 12:30,3197.11,28312.93,8832.25,154.91,45.49,197.69,401939,65.15,65.41,,,,,,,
2019/12/16,2019/12/16 13:30,3195.83,28294.31,8826.65,154.90,45.28,197.12,223396,65.41,65.24,,,,,,,
2019/12/16,2019/12/16 14:30,3193.50,28278.93,8822.20,154.91,45.28,197.65,349653,65.24,65.76,,,,,,,
2019/12/16,2019/12/16 15:30,3192.64,28251.57,8817.42,155.10,45.29,198.11,537620,65.76,66.18,,,,,,,
2019/12/16,2019/12/16 16:00,3191.45,28235.82,8814.23,155.11,45.22,197.92,771585,66.23,66.35,,,,,,,
2019/12/17,2019/12/17 10:30,3196.27,28275.57,8819.14,154.92,45.38,197.11,671646,66.35,66.10,,,,,,,
2019/12/17,2019/12/17 11:30,3193.51,28283.65,8813.05,154.77,45.54,197.19,267692,66.10,65.93,,,,,,,
2019/12/17,2019/12/17 12:30,3195.31,28310.54,8820.60,154.76,45.57,198.29,211424,65.93,66.09,,,,,,,
2019/12/17,2019/12/17 13:30,3193.33,28284.52,8817.04,154.52,45.59,198.10,181340,66.07,65.98,,,,,,,
2019/12/17,2019/12/17 14:30,3193.58,28290.22,8818.75,154.24,45.67,198.42,153563,65.98,65.93,,,,,,,
2019/12/17,2019/12/17 15:30,3195.02,28300.75,8825.74,154.49,45.71,198.63,234441,65.93,66.10,,,,,,,
2019/12/17,2019/12/17 16:00,3192.51,28266.95,8823.36,154.27,45.67,198.39,577554,66.11,66.17,,,,,,,
2019/12/18,2019/12/18 10:30,3193.34,28289.88,8830.99,154.36,45.58,202.71,300596,66.22,66.70,,,,,,,
2019/12/18,2019/12/18 11:30,3197.81,28298.42,8845.79,155.03,45.77,203.93,335641,66.70,67.60,,,,,,,
2019/12/18,2019/12/18 12:30,3194.43,28277.95,8843.75,154.74,45.74,203.34,165617,67.60,67.36,,,,,,,
2019/12/18,2019/12/18 13:30,3194.58,28274.99,8840.94,154.53,45.78,202.42,215700,67.35,67.60,,,,,,,
2019/12/18,2019/12/18 14:30,3195.36,28290.01,8844.96,154.48,45.83,203.46,185799,67.60,67.74,,,,,,,
2019/12/18,2019/12/18 15:30,3194.91,28276.32,8840.88,154.23,45.94,202.63,287322,67.75,67.75,,,,,,,
2019/12/18,2019/12/18 16:00,3191.15,28239.31,8827.74,153.95,45.86,202.50,746709,67.75,67.60,,,,,,,
2019/12/19,2019/12/19 10:30,3196.78,28305.28,8852.18,154.17,46.76,203.73,215346,67.60,67.58,,,,,,,
2019/12/19,2019/12/19 11:30,3201.00,28362.10,8867.21,154.31,46.91,205.05,153883,67.58,67.27,,,,,,,
2019/12/19,2019/12/19 12:30,3202.17,28348.24,8871.64,154.63,47.12,204.68,238498,67.22,67.75,,,,,,,
2019/12/19,2019/12/19 13:30,3201.73,28332.52,8872.40,154.74,47.04,205.09,98495,67.78,68.07,,,,,,,
2019/12/19,2019/12/19 14:30,3205.18,28363.94,8879.49,155.12,47.11,205.28,96093,68.10,68.14,,,,,,,
2019/12/19,2019/12/19 15:30,3201.96,28343.55,8876.15,155.24,47.02,206.11,185756,68.15,68.29,,,,,,,
2019/12/19,2019/12/19 16:00,3205.38,28377.09,8887.22,155.29,47.08,206.06,624353,68.29,68.18,,,,,,,
2019/12/20,2019/12/20 10:30,3220.06,28468.99,8915.23,156.61,46.97,205.36,321702,68.20,67.42,,,,,,,
2019/12/20,2019/12/20 11:30,3224.43,28500.45,8925.91,156.56,47.01,205.61,242574,67.40,66.63,,,,,,,
2019/12/20,2019/12/20 12:30,3223.04,28505.17,8925.31,156.76,47.04,206.53,128969,66.63,66.63,,,,,,,
2019/12/20,2019/12/20 13:30,3223.08,28498.08,8928.76,156.65,46.95,206.62,326176,66.62,66.90,,,,,,,
2019/12/20,2019/12/20 14:30,3221.70,28499.47,8924.03,156.69,46.88,206.56,195545,66.89,66.89,,,,,,,
2019/12/20,2019/12/20 15:30,3222.80,28492.28,8921.77,156.68,46.79,206.48,212971,66.86,67.13,,,,,,,
2019/12/20,2019/12/20 16:00,3221.21,28454.89,8924.96,156.98,46.66,206.30,773072,67.12,66.93,,,,,,,
2019/12/23,2019/12/23 10:30,3225.09,28555.54,8938.38,157.00,46.97,206.68,255790,0.00,66.75,,,,,,,
2019/12/23,2019/12/23 11:30,3227.47,28579.78,8953.23,157.10,47.36,206.16,139991,66.75,67.30,,,,,,,
2019/12/23,2019/12/23 12:30,3224.92,28564.48,8950.96,157.12,47.29,206.34,98637,67.31,67.03,,,,,,,
2019/12/23,2019/12/23 13:30,3226.55,28568.48,8953.93,157.11,47.43,206.21,129365,67.03,67.13,,,,,,,
2019/12/23,2019/12/23 14:30,3226.05,28565.51,8953.20,157.21,47.33,206.10,84413,67.13,66.96,,,,,,,
2019/12/23,2019/12/23 15:30,3225.57,28570.51,8949.44,157.05,47.26,206.26,176878,66.96,66.49,,,,,,,
2019/12/23,2019/12/23 16:00,3224.01,28551.53,8945.65,156.98,47.30,206.18,777777,66.50,66.15,,,,,,,
2019/12/24,2019/12/24 10:30,3223.23,28532.77,8946.42,156.96,47.04,205.90,196342,66.15,66.38,,,,,,,
2019/12/24,2019/12/24 11:30,3223.28,28524.56,8949.68,157.11,46.92,206.34,132840,66.36,66.80,,,,,,,
2019/12/24,2019/12/24 12:30,3222.87,28516.35,8949.15,156.95,46.94,205.82,96644,66.77,66.38,,,,,,,
2019/12/24,2019/12/24 13:30,3223.38,28515.45,8952.88,156.95,46.99,205.12,132189,66.38,66.46,,,,,,,
2019/12/24,2019/12/24 14:30,,,,156.95,46.99,205.12,4396,66.46,66.46,,,,,,,
2019/12/24,2019/12/24 16:00,,,,156.95,46.99,205.12,6,66.46,66.46,,,,,,,
2019/12/26,2019/12/26 10:30,3232.81,28564.42,8987.27,157.51,47.15,206.16,516170,66.50,67.72,,,,,,,
2019/12/26,2019/12/26 11:30,3234.02,28584.11,8996.37,157.69,46.99,207.02,208351,67.72,67.78,,,,,,,
2019/12/26,2019/12/26 12:30,3231.74,28559.85,8993.89,157.77,46.94,206.79,137565,67.78,67.84,,,,,,,
2019/12/26,2019/12/26 13:30,3234.41,28570.36,9008.87,157.84,46.90,207.64,107271,67.82,67.70,,,,,,,
2019/12/26,2019/12/26 14:30,3233.92,28567.98,9009.24,157.83,46.94,207.70,81455,67.70,67.60,,,,,,,
2019/12/26,2019/12/26 15:30,3233.07,28562.96,9004.95,157.87,46.89,206.94,120707,67.60,67.24,,,,,,,
2019/12/26,2019/12/26 16:00,3239.91,28621.39,9022.39,158.24,47.05,207.79,169372,67.19,67.45,,,,,,,
2019/12/27,2019/12/27 10:30,3241.38,28666.86,9017.55,158.41,47.12,207.97,298077,67.51,67.14,,,,,,,
2019/12/27,2019/12/27 11:30,3244.96,28692.61,9031.35,158.50,47.12,208.41,92741,67.14,67.17,,,,,,,
2019/12/27,2019/12/27 12:30,3241.47,28674.83,9013.98,158.18,47.04,207.88,80580,67.18,67.05,,,,,,,
2019/12/27,2019/12/27 13:30,3240.29,28662.80,9003.63,158.31,47.02,207.48,47716,67.05,67.00,,,,,,,
2019/12/27,2019/12/27 14:30,3242.13,28675.77,9015.45,158.49,47.01,208.33,79719,67.01,66.74,,,,,,,
2019/12/27,2019/12/27 15:30,3241.08,28659.69,9009.89,158.54,47.03,208.49,144561,66.73,66.71,,,,,,,
2019/12/27,2019/12/27 16:00,3240.02,28645.26,9006.62,158.53,46.98,208.10,169650,66.71,66.64,,,,,,,
2019/12/30,2019/12/30 10:30,3218.54,28442.39,8923.94,156.74,46.58,205.15,305442,66.56,65.85,,,,,,,
2019/12/30,2019/12/30 11:30,3224.05,28494.62,8947.73,157.32,46.70,204.96,196335,65.85,66.74,,,,,,,
2019/12/30,2019/12/30 12:30,3229.51,28557.03,8965.64,157.46,46.85,205.73,89715,66.61,66.62,,,,,,,
2019/12/30,2019/12/30 13:30,3226.63,28530.25,8962.38,157.51,46.75,205.24,139633,66.67,67.09,,,,,,,
2019/12/30,2019/12/30 14:30,3222.34,28477.28,8951.06,157.59,46.71,205.07,95818,67.14,66.63,,,,,,,
2019/12/30,2019/12/30 15:30,3224.11,28496.92,8956.38,157.48,46.77,204.73,121617,66.69,66.73,,,,,,,
2019/12/30,2019/12/30 16:00,3221.29,28462.14,8945.99,157.16,46.80,204.41,158350,66.73,66.79,,,,,,,
2019/12/31,2019/12/31 10:30,3217.33,28414.69,8941.91,156.45,46.84,204.49,197675,66.38,67.12,,,,,,,
2019/12/31,2019/12/31 11:30,3214.64,28400.06,8935.22,156.23,46.81,204.10,180475,67.12,67.75,,,,,,,
2019/12/31,2019/12/31 12:30,3216.44,28404.78,8945.62,156.43,47.05,204.37,217398,67.75,67.71,,,,,,,
2019/12/31,2019/12/31 13:30,3217.64,28410.09,8947.76,156.44,47.10,204.45,203396,67.71,67.86,,,,,,,
2019/12/31,2019/12/31 14:30,3220.26,28428.33,8955.62,156.65,47.04,204.36,106558,67.86,67.79,,,,,,,
2019/12/31,2019/12/31 15:30,3224.08,28471.82,8961.62,156.83,47.11,204.85,104154,67.80,67.86,,,,,,,
2019/12/31,2019/12/31 16:00,3230.76,28538.24,8972.60,157.27,47.16,205.25,241576,67.86,68.04,,,,,,,
2020/01/06,2020/01/06 10:30,3230.57,28520.04,9015.92,157.95,46.88,210.22,482313,67.28,68.97,,,,,,,
2020/01/06,2020/01/06 11:30,3233.96,28593.25,9035.18,158.21,47.14,210.79,518582,68.97,69.32,,,,,,,
2020/01/06,2020/01/06 12:30,3233.25,28572.85,9031.18,157.83,47.13,210.73,174904,69.32,69.68,,,,,,,
2020/01/06,2020/01/06 13:30,3238.00,28620.68,9042.69,157.98,47.06,211.08,502571,69.64,69.98,,,,,,,
2020/01/06,2020/01/06 14:30,3240.22,28638.35,9050.17,158.14,47.25,211.34,558110,69.98,70.00,,,,,,,
2020/01/06,2020/01/06 15:30,3239.64,28627.73,9050.37,157.88,47.27,212.01,257939,70.00,69.79,,,,,,,
2020/01/06,2020/01/06 16:00,3246.30,28703.45,9071.47,158.60,47.35,212.60,456951,69.79,70.32,,,,,,,
2020/01/07,2020/01/07 10:30,3238.91,28633.23,9070.28,158.38,47.00,213.41,696046,70.32,69.84,,,,,,,
2020/01/07,2020/01/07 11:30,3243.80,28675.46,9087.78,158.48,47.00,214.13,319697,69.85,70.10,,,,,,,
2020/01/07,2020/01/07 12:30,3238.85,28591.43,9082.85,158.24,46.72,213.93,321499,70.10,70.32,,,,,,,
2020/01/07,2020/01/07 13:30,3240.04,28603.99,9086.37,158.14,46.71,214.19,3777648,70.32,72.28,,,,,,,
2020/01/07,2020/01/07 14:30,3238.24,28597.45,9076.50,157.50,46.85,213.19,780422,72.28,72.14,,,,,,,
2020/01/07,2020/01/07 15:30,3241.70,28627.58,9083.36,157.73,47.05,213.17,516408,72.17,71.85,,,,,,,
2020/01/07,2020/01/07 16:00,3237.17,28583.41,9068.58,157.15,47.04,213.06,475586,71.87,71.90,,,,,,,
2020/01/08,2020/01/08 10:30,3242.56,28593.38,9088.12,158.53,46.56,213.75,549426,71.90,72.10,,,,,,,
2020/01/08,2020/01/08 11:30,3248.53,28677.72,9099.00,159.00,46.60,214.11,305053,72.10,72.47,,,,,,,
2020/01/08,2020/01/08 12:30,3259.62,28802.02,9139.53,159.52,46.99,214.72,320600,72.47,73.07,,,,,,,
2020/01/08,2020/01/08 13:30,3257.57,28778.59,9139.01,159.32,47.06,214.82,245986,73.02,73.19,,,,,,,
2020/01/08,2020/01/08 14:30,3257.66,28782.27,9140.41,159.48,47.05,215.22,244437,73.19,72.80,,,,,,,
2020/01/08,2020/01/08 15:30,3266.42,28853.92,9167.60,160.32,47.31,216.18,322212,72.80,72.85,,,,,,,
2020/01/08,2020/01/08 16:00,3253.06,28745.13,9129.24,159.65,47.07,215.22,401516,72.85,72.55,,,,,,,
2020/01/09,2020/01/09 10:30,3270.49,28899.87,9203.07,160.94,46.88,217.65,697213,73.99,71.77,,,,,,,
